Class	Cancer	Gene1	Gene2	PValue	correlation.pvalue	Mutex	PvalPathway
positive	BRCA	BRCA1	SAMD7	1	0.556993402101084	0.999981539656998	0
positive	BRCA	BRCA1	SCHIP1	0.14759092571519	0.000210822369943433	0.999886856157376	0
positive	BRCA	BRCA1	SCN1B	0.729620576589926	8.10574670267969e-06	0.999999999934335	0
positive	BRCA	BRCA1	SCRT1	0.23333829518681	0.0261668139785002	0.999999978182154	0
positive	BRCA	BRCA1	SDC2	0.701166475937924	0.296678133575371	0.999999999580024	0
positive	BRCA	BRCA1	SDHAP1	0.0890576063223276	0.322367880488189	0.999968280888715	0
positive	BRCA	BRCA1	SEMA5A	0.0308975250972752	0.240906737218889	0.999999295384953	0
positive	BRCA	BRCA1	SERPINH1	0.995841128545814	9.0399269656904e-10	0.999326034840305	0
positive	BRCA	BRCA1	SERPINI1	0.702811069152893	0.344656417509002	0.999993847132715	0
positive	BRCA	BRCA1	SHC1	0.864587679198555	6.69420296091499e-12	0.997443713547063	0
positive	BRCA	BRCA1	SLC17A9	0.881214121711709	0.0186263415354305	0.999999999999277	0
positive	BRCA	BRCA1	SLC27A1	0.895011558501701	7.05032387455403e-21	0.999999977251786	0
positive	BRCA	BRCA1	SLC30A8	0.00447467552027146	0.141932195794619	0.999999996746912	0
positive	BRCA	BRCA1	SLC37A3	0.636752142615951	0.131971150406647	0.986860949042701	0
positive	BRCA	BRCA1	SLC39A4	0.0230631509628337	0.139565517359056	0.999999978182154	0
positive	BRCA	BRCA1	SLC6A18	0.883660631505404	0.462667250194438	0.999999976540322	0
positive	BRCA	BRCA1	SLC7A13	0.000208853006323966	0.281374465991323	0.999999999981659	0
positive	BRCA	BRCA1	SLITRK3	0.271261725176633	0.155572699982296	0.999908237980643	0
positive	BRCA	BRCA1	SMC4	0.299918954408699	8.79499341948471e-43	0.999644707398962	0
positive	BRCA	BRCA1	SMCP	1	0.486985990132755	0.999929599600692	0
positive	BRCA	BRCA1	SOX14	0.509384036114456	0.101994378125498	0.999689543593371	0
positive	BRCA	BRCA1	SPAG1	0.470787295500399	1.36917632402736e-16	0.999999999971691	0
positive	BRCA	BRCA1	SPATA16	0.528251918516967	0.886064192417536	0.999848201615189	0
positive	BRCA	BRCA1	SQLE	0.973638984714653	2.22085805032584e-13	0.999999999978783	0
positive	BRCA	BRCA1	SRMS	0.376385891508897	0.366495094615429	0.999999999999883	0
positive	BRCA	BRCA1	SS18L1	0.779429772067145	3.65691121927082e-08	0.999999999999991	0
positive	BRCA	BRCA1	ST6GAL1	0.572866929481	0.392697991812677	0.999757497646221	0
positive	BRCA	BRCA1	STK3	0.920552481885101	2.31834813339216e-10	0.999999999949887	0
positive	BRCA	BRCA1	STMN2	0.736056374044097	0.0943409296609649	0.999999999996256	0
positive	BRCA	BRCA1	STMN3	0.225243434123038	0.00850094424258301	0.999999999999944	0
positive	BRCA	BRCA1	TAF2	0.806565706837328	1.62845784013199e-33	0.999999999955044	0
positive	BRCA	BRCA1	THPO	0.580784805314855	0.962039427214857	0.999605942741493	0
positive	BRCA	BRCA1	THRSP	0.985060728517503	0.729564909046554	0.947667540860007	0
positive	BRCA	BRCA1	TM4SF18	0.695706074583075	0.0406549465631369	0.998963943983618	0
positive	BRCA	BRCA1	TM4SF19	0.0621687313143082	0.80555349451415	0.999839024223046	0
positive	BRCA	BRCA1	TMEM209	0.123901936038537	1.80170745703623e-37	0.994059560575107	0
positive	BRCA	BRCA1	TMEM67	0.100020643368785	1.18839317257383e-22	0.999999999951645	0
positive	BRCA	BRCA1	TMEM74	0.793662925237855	0.838809771734836	0.999999999927084	0
positive	BRCA	BRCA1	TP63	0.101164337959748	7.41070773902021e-07	0.999684126649081	0
positive	BRCA	BRCA1	TRA2B	0.473801650448322	1.79459483131817e-12	0.999571118836946	0
positive	BRCA	BRCA1	TRIB1	0.192754627645895	0.876322895898682	0.999999999889529	0
positive	BRCA	BRCA1	TRIM24	0.229066751467597	4.4709097578898e-13	0.998489316064411	0
positive	BRCA	BRCA1	TRIM46	0.021035160104936	4.20189561404582e-07	0.998423226809668	0
positive	BRCA	BRCA1	TRPV6	0.176763308253902	0.00269635916099456	0.999320755329084	0
positive	BRCA	BRCA1	TSNARE1	0.708132769536576	0.177765777767307	0.999999980312326	0
positive	BRCA	BRCA1	TSPYL5	0.201847129050868	0.0438759474503517	0.999999999209309	0
positive	BRCA	BRCA1	TSTA3	0.451205274944795	1.06765503806068e-11	0.999999995545723	0
positive	BRCA	BRCA1	TTC14	0.505161565936383	0.264839664767159	0.99986975445866	0
positive	BRCA	BRCA1	TTC26	0.532014460200982	1.72306508020412e-35	0.994239473164573	0
positive	BRCA	BRCA1	UBA2	0.425920932867129	3.65564359912732e-12	0.999999999994929	0.994623655913979
positive	BRCA	BRCA1	UQCRB	0.0859753535135233	0.367535471376738	0.999999999826923	0
positive	BRCA	BRCA1	VPS28	0.827111312809506	0.000228337467223919	0.999999978182154	0
positive	BRCA	BRCA1	VPS8	0.357267876608796	3.10539158412515e-19	0.999888324235816	0
positive	BRCA	BRCA1	WDR37	0.729537029910831	0.767713774318523	0.999983033073287	0
positive	BRCA	BRCA1	WDR83	0.71417607745632	1.04143474506591e-09	0.999999961914729	0
positive	BRCA	BRCA1	WDR86	0.581007215416004	1.47613902923162e-14	0.999500123965344	0
positive	BRCA	BRCA1	WISP1	0.102954961901365	0.000502524958810809	0.999999999635243	0
positive	BRCA	BRCA1	YEATS2	0.0890417201629326	0.000367241350554686	0.999259249092551	0
positive	BRCA	BRCA1	YEATS4	0.497126047673391	8.62748675256545e-08	0.999999999999995	0
positive	BRCA	BRCA1	ZC3HAV1	0.735425611259048	1.00549798792401e-13	0.994658550006233	0
positive	BRCA	BRCA1	ZFP82	0.688877211496796	0.0117909003146347	0.999999999998761	0
positive	BRCA	BRCA1	ZMAT3	0.629610929567163	0.184905487328508	0.999878970549379	0
positive	BRCA	BRCA1	ZNF136	0.0883682480623816	0.000372806433555577	0.999999993663101	0
positive	BRCA	BRCA1	ZNF20	0.267111402862217	0.913386564405536	0.999999994418333	0
positive	BRCA	BRCA1	ZNF44	0.2492306855704	0.612575304382185	0.999999947635516	0
positive	BRCA	BRCA1	ZNF442	0.00179154111309531	0.254628698213453	0.999999947635516	0
positive	BRCA	BRCA1	ZNF491	0.136502617030467	0.722999449312856	0.999999994289343	0
positive	BRCA	BRCA1	ZNF517	0.756383291209461	0.490483574676391	0.999999978182154	0
positive	BRCA	BRCA1	ZNF625	0.0575273734180525	2.11928071659104e-14	0.999999992564989	0
positive	BRCA	BRCA1	ZNF69	0.529409127596328	5.37892192289408e-07	0.999999997216139	0
positive	BRCA	BRCA1	ZNF775	0.761876513309831	5.05042652235444e-11	0.999790135661708	0
positive	BRCA	BRCA1	ZNF792	0.179654412781194	5.03880594304858e-05	0.999999999920082	0
positive	BRCA	BRCA1	ZSWIM2	1	0.576282374282316	0.991355432684717	0
positive	BRCA	BRCA2	AADAT	0.110775032623439	8.94954417966619e-06	0.99999993706032	0
positive	BRCA	BRCA2	AMPD3	0.174357253667847	4.88037533732826e-06	0.999999999591193	0
positive	BRCA	BRCA2	ATP11A	0.214560127750485	4.90985360284297e-30	1	0
positive	BRCA	BRCA2	ATP11B	0.207865036459691	3.75856138434481e-19	0.999998298871106	0
positive	BRCA	BRCA2	CDH9	0.963163750596727	0.525360458768054	0.999998713655675	0
positive	BRCA	BRCA2	CNTLN	0.857199503067058	4.95689524600976e-20	0.999999999893269	0
positive	BRCA	BRCA2	CSMD3	0.482634081079524	0.65467655219821	0.999990693257437	0
positive	BRCA	BRCA2	CXCR2	0.734993152117446	0.842637821075832	0.999999978292418	0
positive	BRCA	BRCA2	DPYS	0.704488637185608	0.282183227400498	0.999994805190527	0
positive	BRCA	BRCA2	DRD1	0.0721049849944589	0.993777726591736	0.999999999988228	0
positive	BRCA	BRCA2	DSG4	0.503774845896908	0.00126628715549356	0.999999999999787	0
positive	BRCA	BRCA2	ELK4	0.405956494632372	3.034871283691e-56	0.780344971387769	0
positive	BRCA	BRCA2	EPHA5	0.106567378513761	0.541086442425517	0.99999999678092	0
positive	BRCA	BRCA2	EVX2	0.08140379920239	0.113403447810602	0.99999995947122	0
positive	BRCA	BRCA2	FRMPD4	2.10500016114142e-11	0.412295138147484	0.999999999999785	0
positive	BRCA	BRCA2	GCC2	0.214961966754332	1.99599297198444e-14	0.999999465318948	0
positive	BRCA	BRCA2	GDPD1	0.541812701211026	0.00031297340674976	0.999999939857629	0
positive	BRCA	BRCA2	GK5	0.252089808543121	4.85260963798205e-10	0.999998511395659	0
positive	BRCA	BRCA2	HERC3	0.134013358043045	0.00825150949964101	0.999999891968485	0
positive	BRCA	BRCA2	HOXA13	0.0371574434793535	0.0155591813146466	0.999999999566132	0
positive	BRCA	BRCA2	HTR4	0.368328895630792	0.105244947400903	0.999999998800341	0
positive	BRCA	BRCA2	KCNH4	0.454685106785461	5.36553368713334e-05	0.999999503308544	0
positive	BRCA	BRCA2	KRT84	0.554090991114398	0.5516572453003	0.999999999781474	0
positive	BRCA	BRCA2	LIG3	0.0338055789928115	3.00968180349483e-06	0.999999999996968	0
positive	BRCA	BRCA2	LRRTM3	0.120150291347512	0.77121824960614	0.999970513966313	0
positive	BRCA	BRCA2	MPP5	0.130264050104493	1.17406604575925e-10	1	0
positive	BRCA	BRCA2	MUSK	0.105665851096079	0.404247089726662	0.999999975817909	0
positive	BRCA	BRCA2	MYOCD	0.213893224304835	0.277042956980493	0.999999999999764	0
positive	BRCA	BRCA2	NCOA4	0.43388584038911	2.77202996894866e-06	0.999919580702427	0.967916303400174
positive	BRCA	BRCA2	NDST4	0.302192608298542	0.64007146046656	0.999999996504329	0
positive	BRCA	BRCA2	NEXN	0.975737087869207	0.297005646795513	0.999486791297273	0
positive	BRCA	BRCA2	NFIL3	0.216738836358675	5.43116412233461e-08	0.999999042771103	0
positive	BRCA	BRCA2	NLGN3	0.553257787801314	0.823210126129056	0.999999999998284	0
positive	BRCA	BRCA2	NR4A3	0.1436597112677	0.210798801576943	0.999997814647782	0
positive	BRCA	BRCA2	OR2D2	1	0.952185894708886	0.999999999734187	0
positive	BRCA	BRCA2	PARG	0.419433464826074	9.12804609870178e-39	0.999858568516066	0
positive	BRCA	BRCA2	PBOV1	0.289230490883818	0.762579178250225	0.999999991523132	0
positive	BRCA	BRCA2	PCDHGA2	0.0267292414042975	0.779442628461684	0.999999988967417	0
positive	BRCA	BRCA2	PIKFYVE	0.9016357919025	1.77152166620749e-45	0.999999997859755	0
positive	BRCA	BRCA2	PLA2G4D	0.826620489907479	0.235166173746314	0.999999999999921	0
positive	BRCA	BRCA2	PLD5	0.0700792244974539	0.348629866874387	0.983819903724936	0
positive	BRCA	BRCA2	PLEKHH1	0.943122681395214	0.00217240269254333	1	0
positive	BRCA	BRCA2	POTEE	0.0029516280358519	0.02791288780912	0.999999896227288	0
positive	BRCA	BRCA2	PPP1R12A	0.689159729355898	8.68129580633223e-31	0.999999980790167	0
positive	BRCA	BRCA2	RCAN3	0.309812633227584	3.44165247681281e-22	0.999998376440591	0
positive	BRCA	BRCA2	RGS13	0.0308222746234476	0.318217487247281	0.999973298538419	0
positive	BRCA	BRCA2	RXFP1	0.41158690661277	2.83438123454241e-10	0.999999972980624	0
positive	BRCA	BRCA2	RYR2	0.158515189536768	0.974050926521384	0.999052684270424	0
positive	BRCA	BRCA2	SERPINB13	0.26012321409476	0.335518837222957	0.999998901851847	0
positive	BRCA	BRCA2	SERPINB3	0.587579906125091	0.328568550187525	0.999999007925488	0
positive	BRCA	BRCA2	SH3RF1	0.144221332928024	0.921462172489981	0.999999742555705	0
positive	BRCA	BRCA2	SLC4A4	0.0492725208769042	0.330244973149186	0.999999999743604	0
positive	BRCA	BRCA2	SLC7A13	0.238924959171022	0.00231553649202381	0.999998723508762	0
positive	BRCA	BRCA2	SLC8A1	0.158808498690994	1.65732351166127e-14	0.999999946385019	0
positive	BRCA	BRCA2	TAS2R38	0.938105141537454	0.281834822896329	0.994953447540082	0
positive	BRCA	BRCA2	TIPARP	0.717609721393253	0.266703398809665	0.999999896705368	0
positive	BRCA	BRCA2	TLK2	0.306324322355682	1.06945193169235e-14	0.999999757965658	0
positive	BRCA	BRCA2	TMEM132D	0.0656888457283284	0.00453980050390522	0.999999996393894	0
positive	BRCA	BRCA2	TMEM35	1	0.000145656908969612	0.999999999999997	0
positive	BRCA	BRCA2	TMTC4	0.131985296658732	6.07828730233484e-12	1	0
positive	BRCA	BRCA2	TNFSF15	0.0601833571311575	1.5853849724083e-07	0.999999993767897	0
positive	BRCA	BRCA2	UGT1A8	0.807158655927739	0.958749658121841	0.999998630006531	0
positive	BRCA	BRCA2	VPS54	0.0670226847070462	1.79379613992484e-46	0.999999991095603	0
positive	BRCA	BRCA2	ZFHX3	0.775294285231379	6.60206947776281e-14	0.999999874063241	0
positive	BRCA	BRCA2	ZFP36	0.312004000102107	2.75244941390931e-11	0.999999999999663	0
positive	BRCA	BRCA2	ZNF614	0.960659673893681	4.68172627723298e-16	0.99999999999958	0
positive	BRCA	ATM	ACPP	0.288552755686542	0.799977416177197	0.999230673495031	0
positive	BRCA	ATM	ADRA1A	0.550101494413373	0.000203332513307602	0.999999999856078	0
positive	BRCA	ATM	AMD1	0.861908075516447	0.0605170323364863	0.999999999999987	0
positive	BRCA	ATM	B3GNT6	0.515674352981065	0.712466910212468	1	0
positive	BRCA	ATM	CLVS2	0.0543604744171804	0.422458352085484	0.999999999999995	0
positive	BRCA	ATM	DMXL1	0.260401840122256	3.12215652205518e-50	0.3834406424219	0
positive	BRCA	ATM	EPHA5	0.383590061858308	0.235680332142794	0.745535365724979	0
positive	BRCA	ATM	EVX1	0.121489370911546	0.690427735172353	0.999998133260222	0
positive	BRCA	ATM	EVX2	0.944686626320343	0.85815650803116	0.999997921392404	0
positive	BRCA	ATM	F5	0.402248558639099	4.2671438243986e-08	0.999997429704749	0
positive	BRCA	ATM	FRMPD4	0.402578073359351	0.0336903884026314	0.999998990445058	0
positive	BRCA	ATM	GDF7	0.451157752174685	2.69983415605559e-10	0.999995978304841	0
positive	BRCA	ATM	GOLM1	0.550319706468385	0.018743304471555	0.999676528179941	0
positive	BRCA	ATM	GRIN3A	0.413036459677679	2.7795089990738e-20	0.999881923627554	0
positive	BRCA	ATM	HECW1	0.801286618687728	0.185915167792245	0.999993051988109	0
positive	BRCA	ATM	KCNG3	0.306360987781469	0.110640630733849	0.999970314867417	0
positive	BRCA	ATM	MYOCD	0.319880638030112	0.0700505596049451	0.999999999999929	0
positive	BRCA	ATM	NOS1	0.0517779398213859	0.526541290187451	0.946329566622959	0
positive	BRCA	ATM	NPBWR1	0.288940891946791	0.51795460384803	0.997637584705022	0
positive	BRCA	ATM	OR51T1	1	0.380012456778677	1	0
positive	BRCA	ATM	P2RY1	0.202225487449535	3.72275271076322e-16	0.999999999377518	0
positive	BRCA	ATM	PDLIM5	0.152855090269214	6.25358104328362e-05	0.121691428296084	0
positive	BRCA	ATM	PLA1A	0.0663183107200004	5.18821972351718e-08	0.99587634299445	0
positive	BRCA	ATM	POTEH	1	0.291524950503335	0.997902392528687	0
positive	BRCA	ATM	RORB	0.0656283568073072	0.0691452032363565	0.999056286576651	0
positive	BRCA	ATM	SALL3	0.156188630577997	0.136377756314967	0.995973751935956	0
positive	BRCA	ATM	SH3RF1	0.50457674406537	2.99571859224205e-08	0.218265088566187	0
positive	BRCA	ATM	SLC10A7	0.625468449585549	6.57264353662382e-25	0.350988742798473	0
positive	BRCA	ATM	SLC30A4	0.337018874687086	5.45717840272402e-41	0.977384586661925	0
positive	BRCA	ATM	SLC38A11	0.104756321843783	0.00210840037103123	0.999998667186855	0
positive	BRCA	ATM	SLC45A3	0.606494502708429	0.905717738748558	0.987666186688769	0
positive	BRCA	ATM	SP8	0.222636900995743	0.919367445476568	0.999982738427841	0
positive	BRCA	ATM	STARD3NL	0.448978443614223	0.45431642541669	0.999934337543991	0
positive	BRCA	ATM	TG	0.0368332379335637	0.161412407108218	0.997692323211039	0
positive	BRCA	ATM	ZNF614	0.238971656922382	4.76716154140907e-07	0.999999943172155	0
positive	BRCA	ATM	ZNF615	0.516876718377302	2.33447514675241e-08	0.999999943172155	0
positive	BRCA	TP53	ADIPOQ	0.189188606803512	0.0451273182436423	0.96877616372051	0
positive	BRCA	TP53	AKAP8	0.725804273915753	0.190768041505079	0.999999999999989	0
positive	BRCA	TP53	AKAP8L	0.0419166693499499	0.982383955629624	0.999999999999999	0
positive	BRCA	TP53	ANGPT1	4.08153903308812e-10	0.033044814620325	0.999997500597468	0
positive	BRCA	TP53	ANKRD46	0.570031752148286	0.712066558484621	0.999999164885045	0
positive	BRCA	TP53	APOD	0.000160293793663456	0.179929066701016	0.987412668147327	0
positive	BRCA	TP53	ARC	0.00113808853856313	0.727512255411206	0.999954441070024	0
positive	BRCA	TP53	ASAP1	9.27215757082466e-08	0.438407472855272	0.99999609805857	0
positive	BRCA	TP53	ATP11B	4.63727224535737e-13	0.446392306683821	0.971453183759124	0
positive	BRCA	TP53	ATP6V1C1	0.267698672308204	0.0109639930670971	0.999999720748766	0
positive	BRCA	TP53	AZIN1	0.0285197865034451	0.620749933391329	0.999998707597001	0
positive	BRCA	TP53	B3GNT5	2.09670366110677e-32	0.00146123384326494	0.877988820715436	0
positive	BRCA	TP53	BCHE	4.13186760796398e-14	0.610232830400951	0.994242591652004	0
positive	BRCA	TP53	BOP1	2.98338730511303e-11	0.00449104367697924	0.999907388405562	0
positive	BRCA	TP53	BRD4	0.000181879467886344	0.0248332500297228	0.999999999999981	0
positive	BRCA	TP53	CCDC50	0.00172020382950754	0.00247259950406802	0.97056481651811	0
positive	BRCA	TP53	CHRNA4	0.472158005219783	0.28555616145232	0.999999999201667	0
positive	BRCA	TP53	CLDN11	0.452983084778417	0.18940028734857	0.892220046552366	0
positive	BRCA	TP53	COL14A1	2.10565125814763e-08	0.0494459761743129	0.999999161676357	0
positive	BRCA	TP53	COLEC10	0.725902353293048	0.846415488253381	0.999998963327039	0
positive	BRCA	TP53	COX6C	4.64777865887088e-19	0.00656034760154704	0.999999978090359	0.545545922198487
positive	BRCA	TP53	CPSF1	0.000575778166431487	0.123254118380248	0.999929638362151	0
positive	BRCA	TP53	CRYGS	0.145641204629758	0.0448585961410175	0.963455653614361	0
positive	BRCA	TP53	CSMD3	9.11070370789728e-08	0.652871078793154	0.999999207819784	0
positive	BRCA	TP53	CTHRC1	0.57878753124615	0.490014494388416	0.99999974152595	0
positive	BRCA	TP53	CYP11B1	0.0111627116865863	0.0961708238130966	0.999979937855862	0
positive	BRCA	TP53	CYP11B2	0.00032482050271554	0.360591502074521	0.999983393341915	0
positive	BRCA	TP53	DCAF13	8.55388057363829e-15	0.114064648606458	0.999999994121031	0
positive	BRCA	TP53	DENND3	9.35068398831197e-06	0.444680849423289	0.999968308554273	0
positive	BRCA	TP53	DNAJB1	0.0258719156023919	0.396811549942653	1	0
positive	BRCA	TP53	DPYS	6.87933144684206e-07	0.0156357990438523	0.999999665943014	0
positive	BRCA	TP53	DSCC1	2.79656040738705e-19	0.00757202384452746	0.99999867231634	0
positive	BRCA	TP53	ECT2	6.00392576776249e-13	0.0581828326625512	0.954596169474012	0
positive	BRCA	TP53	EEF1D	0.45416938151383	0.247558956743871	0.99996941767683	0
positive	BRCA	TP53	EFR3A	0.00487572770582265	0.00138608532537424	0.999995068693362	0
positive	BRCA	TP53	EIF3H	0.316033285374609	0.78616651853334	0.999999831799959	0
positive	BRCA	TP53	EIF5A2	0.0085433775719318	0.754665223385264	0.879174752131276	0
positive	BRCA	TP53	ENPP2	0.529916391677284	0.456231814148662	0.999999726138126	0
positive	BRCA	TP53	EPPK1	0.00421363353520264	0.174075107990915	0.999995704605213	0
positive	BRCA	TP53	EXT1	9.75402852296405e-14	0.373964067573317	0.999999761545075	0
positive	BRCA	TP53	FAM135B	0.187030176241242	0.0320495027678118	0.999885837718428	0
positive	BRCA	TP53	FAM84B	0.325007990811211	0.00445531750904779	0.999988869210308	0
positive	BRCA	TP53	FBXO32	3.09183893545866e-11	4.59472554034952e-07	0.999997448606231	0
positive	BRCA	TP53	FETUB	4.74606288841536e-09	0.250967339296991	0.991365681663552	0
positive	BRCA	TP53	FNDC3B	2.1562304164108e-15	0.880948162791108	0.802721643580193	0
positive	BRCA	TP53	FOXH1	0.573091647679812	0.272440913407174	0.999982388284965	0
positive	BRCA	TP53	FOXQ1	1.04524080663831e-09	0.000163509499144491	0.999999999979833	0
positive	BRCA	TP53	FXR1	8.93895994516804e-08	0.61605799426193	0.895685225467895	0
positive	BRCA	TP53	FZD6	1.03820756818392e-05	0.786943905188817	0.999999891201353	0.995330407316244
positive	BRCA	TP53	GFOD1	1.76831686033128e-10	0.00173958372125491	0.999999983155105	0
positive	BRCA	TP53	GML	0.0274636905585763	0.513751249756054	0.999961673551853	0
positive	BRCA	TP53	GNB4	1.31922506247586e-18	0.0625465259837651	0.948872360142989	0
positive	BRCA	TP53	GOLIM4	0.0736710732461136	0.60620160524182	0.982246972069403	0
positive	BRCA	TP53	GP5	0.493120571127716	0.710130367958672	0.970091490936472	0
positive	BRCA	TP53	GPR160	2.62502527108995e-05	1.71731408877667e-06	0.855101184208998	0
positive	BRCA	TP53	GPT	0.471613218822614	0.770855377954802	0.999907388405562	0
positive	BRCA	TP53	GRHL2	0.000676926620813055	0.968100644178782	0.999999345062005	0
positive	BRCA	TP53	GRINA	0.809825338501846	0.0102752729624912	0.999976674978118	0
positive	BRCA	TP53	GSDMC	1.71846679949941e-23	0.337785789818415	0.999993168988821	0
positive	BRCA	TP53	HAS2	0.237464201823379	0.693526669125423	0.999999290862814	0
positive	BRCA	TP53	HES1	0.322026060662833	0.0527345801222478	0.972229487709684	0
positive	BRCA	TP53	HRASLS	5.27618280512088e-15	0.00505706903657867	0.962126124142629	0
positive	BRCA	TP53	HTR3D	0.000158602821299347	0.0330396413906802	0.971040694139312	0
positive	BRCA	TP53	KCNMB3	0.00147066514239086	0.0834900222162924	0.918834979252542	0
positive	BRCA	TP53	KIAA0196	0.563017026915019	0.00196016008293454	0.999993570244515	0
positive	BRCA	TP53	KIFC2	0.493042399382606	0.0929082363282202	0.999907388405562	0
positive	BRCA	TP53	KLF10	0.0138887584975759	0.0117012664631213	0.99999956510622	0
positive	BRCA	TP53	LRP12	7.93535014131602e-11	0.110952229813467	0.999999605203876	0
positive	BRCA	TP53	LRRC15	0.00176618350498279	0.973241397261565	0.991999456589457	0
positive	BRCA	TP53	LRRC31	0.00135022623361711	0.0365323243844663	0.857682424207439	0
positive	BRCA	TP53	LRRC34	0.0429417218809985	0.707948927312166	0.876902210792768	0
positive	BRCA	TP53	LRRC6	1.06050379703001e-07	0.637734304792734	0.999972325969241	0
positive	BRCA	TP53	LY6K	9.66734793983154e-07	0.310086197739654	0.999952177673917	0
positive	BRCA	TP53	MAL2	0.00154181863067362	0.150079132673351	0.99999907533453	0
positive	BRCA	TP53	MASP1	0.488952091526879	0.495056262308731	0.996977606838708	0
positive	BRCA	TP53	MCCC1	1.05229391237086e-29	0.000245054701613563	0.924540208721574	0
positive	BRCA	TP53	MFI2	1.6164654448596e-16	0.546637637885572	0.992925016432249	0
positive	BRCA	TP53	MTBP	8.65634590284371e-16	0.0761031184747255	0.999998969389078	0
positive	BRCA	TP53	MTDH	1.53271954550976e-07	0.187187827356578	0.999999740639592	0
positive	BRCA	TP53	MTSS1	0.307425432735733	0.350485807754625	0.999991022589318	0
positive	BRCA	TP53	MUC4	0.00317881590003389	0.505277360463	0.994597785554042	0
positive	BRCA	TP53	MYC	0.00036729481071054	1.26035069537612e-08	0.999997692799255	0.99999997387603
positive	BRCA	TP53	NAALADL2	0.824106752543427	0.962330880774526	0.937466491496829	0
positive	BRCA	TP53	NACAP1	0.020760892177807	6.26119615156551e-05	0.999999330406745	0
positive	BRCA	TP53	NCALD	0.112640943794247	0.00709251774728588	0.999998727517879	0
positive	BRCA	TP53	NCEH1	0.0371191747671351	0.00312199188147511	0.980455368002116	0
positive	BRCA	TP53	NDRG1	1.85216983774099e-22	0.174529772218926	0.999842333866126	0
positive	BRCA	TP53	NLGN1	0.00156022123029403	0.275457682175564	0.99680265911345	0
positive	BRCA	TP53	NOV	0.942640595680226	0.579934198893238	0.999997428587025	0
positive	BRCA	TP53	OC90	0.633074178819405	0.0745854983814496	0.999997626283794	0
positive	BRCA	TP53	OPA1	3.22925699133859e-10	0.0544511488013457	0.991324947596538	0
positive	BRCA	TP53	OPLAH	0.914815002171599	0.261854050580595	0.999981682957742	0
positive	BRCA	TP53	OSR2	0.0118132605408792	0.0024187025190658	0.999999856537636	0
positive	BRCA	TP53	OXR1	0.0274009550744815	0.46580572069235	0.999999014149125	0
positive	BRCA	TP53	PEX5L	6.51665579478166e-09	0.0732039335907437	0.89211843337708	0
positive	BRCA	TP53	PHC3	0.22084180756572	0.000259294799839088	0.940506147017451	0
positive	BRCA	TP53	PHF20L1	5.90432456598709e-08	0.914331827142915	0.999918062080246	0
positive	BRCA	TP53	PIGX	0.0242588664990291	0.000209857922356937	0.992925016432249	0
positive	BRCA	TP53	PIK3CA	4.74054016795817e-27	0.10369401210636	0.970381399845739	0.999979281526861
positive	BRCA	TP53	PLD1	2.42920853516427e-31	0.000100489249680083	0.951139179728495	0.81982591623198
positive	BRCA	TP53	PTK2	7.06262797056327e-06	0.637220307283292	0.999885173419683	0.730899211487471
positive	BRCA	TP53	PTP4A3	0.000250882941725874	0.632319321804005	0.999738957209558	0
positive	BRCA	TP53	PTX3	6.46732864813408e-22	0.891972162537471	0.984846873038541	0
positive	BRCA	TP53	PYCRL	0.0231540481812429	0.140491494924467	0.999977971950583	0
positive	BRCA	TP53	RAB8A	0.389136715167541	0.746887338689252	0.999999999999999	0
positive	BRCA	TP53	RAD21	1.78403072269899e-07	0.252589018912636	0.999999842734159	0.887096774193549
positive	BRCA	TP53	RECQL4	3.78827295480689e-07	0.960811931442683	0.999907388405562	0
positive	BRCA	TP53	RHPN1	0.00169128247053362	0.21009770140542	0.9999959021498	0
positive	BRCA	TP53	RIMS2	0.737869068412484	0.885381985013477	0.99999954602368	0
positive	BRCA	TP53	RNF139	0.261578658341732	0.0428546726858372	0.999988232917557	0
positive	BRCA	TP53	RNF168	2.03004496155217e-17	0.520195515483614	0.993107510511303	0
positive	BRCA	TP53	RNF19A	4.87366715428708e-06	0.867607458242582	0.999999986150201	0
positive	BRCA	TP53	RPL8	0.00667778275152944	0.18657769522999	0.999907388405562	0
positive	BRCA	TP53	RRM2B	0.0168882702876907	0.00231676010857598	0.999998872920882	0.616704085963507
positive	BRCA	TP53	RSPO2	1.06615560084456e-05	0.00113317228594134	0.999999806922553	0
positive	BRCA	TP53	RTP1	9.06186703387882e-58	7.04619789126286e-08	0.94852057527044	0
positive	BRCA	TP53	SCRT1	1.85051829520919e-13	0.264412725117129	0.999907388405562	0
positive	BRCA	TP53	SEC62	0.0530607977137469	2.96751543009714e-07	0.855101184208998	0
positive	BRCA	TP53	SERPINI1	0.00594161856830585	0.0013192020204702	0.991330285542167	0
positive	BRCA	TP53	SI	0.0814514956674002	0.817447356381444	0.992224680047562	0
positive	BRCA	TP53	SKIL	0.216488595818033	0.0648115196413273	0.860244700343942	0
positive	BRCA	TP53	SLA	1.72570161613767e-05	0.983012107685358	0.999842333866126	0
positive	BRCA	TP53	SLC25A32	3.6228014681377e-12	0.590740141394617	0.999999725308388	0
positive	BRCA	TP53	SLC2A2	0.0567952498092228	0.204849385039332	0.911481515531002	0
positive	BRCA	TP53	SLC30A8	8.76134933676655e-14	0.146165802549403	0.999999626977649	0
